Region,Dosis,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22
Arica y Parinacota,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,937.0,1567.0,1686.0,1686.0,1686.0,1791.0,1805.0,1818.0,1820.0,1821.0,1821.0,1821.0,1827.0,1830.0,1831.0,1831.0,1832.0,1832.0,1832.0,1837.0,1837.0,1839.0,1839.0,1839.0,1839.0,1839.0,2448.0,3185.0,3911.0,4725.0,4874.0,4874.0,5435.0,5849.0,6048.0,6190.0,6238.0,6257.0,6257.0,6315.0,6370.0,6436.0,6504.0,6504.0,6550.0,6550.0,6573.0,6591.0,6593.0,6593.0,6596.0,6596.0,6596.0,6596.0,6598.0,6598.0,6598.0,6598.0,6598.0,6598.0,6599.0,6601.0,6602.0,6603.0,6603.0,6603.0,6603.0,6604.0,6604.0,6605.0,6608.0,6609.0,6610.0,6610.0,6610.0,6993.0,7354.0,7753.0,8105.0,8194.0,8254.0,8586.0,8842.0,9064.0,9162.0,9333.0,9339.0,9339.0,9580.0,9803.0,9973.0,10086.0,10148.0,10148.0,10148.0,10174.0,10189.0,10189.0,10190.0,10190.0,10190.0,10190.0,10192.0,10193.0,10194.0,10195.0,10195.0,10195.0,10195.0,10196.0,10197.0,10201.0,10204.0,10204.0,10204.0,10204.0,10211.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0,10214.0
Tarapacá,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,73.0,110.0,126.0,126.0,200.0,261.0,342.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,498.0,567.0,567.0,567.0,1141.0,1987.0,2634.0,3261.0,3423.0,3423.0,4184.0,4685.0,4906.0,5017.0,5048.0,5053.0,5053.0,5102.0,5137.0,5143.0,5154.0,5154.0,5157.0,5157.0,5161.0,5166.0,5167.0,5168.0,5169.0,5169.0,5169.0,5176.0,5183.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5185.0,5187.0,5189.0,5189.0,5193.0,5193.0,5193.0,5193.0,5238.0,5473.0,5823.0,6181.0,6323.0,6400.0,7082.0,7496.0,7938.0,8326.0,8654.0,8819.0,8904.0,9447.0,9966.0,10360.0,10711.0,11007.0,11104.0,11104.0,11490.0,11889.0,12133.0,12376.0,12595.0,12683.0,12683.0,13030.0,13383.0,13782.0,14101.0,14102.0,14102.0,14102.0,14462.0,14802.0,15104.0,15342.0,15540.0,15611.0,15611.0,15849.0,16107.0,16314.0,16457.0,16591.0,16629.0,16632.0,16711.0,16845.0,16943.0,17046.0,17138.0,17178.0,17178.0,17178.0,17291.0,17371.0,17448.0,17524.0,17525.0,17527.0,17609.0,17693.0,17772.0,17831.0,17927.0,17927.0,17927.0,18028.0,18108.0,18199.0,18227.0,18254.0,18255.0,18259.0,18265.0,18380.0,18457.0,18535.0,18600.0,18604.0,18604.0,18697.0,18806.0,18814.0,18820.0,18824.0,18824.0,18824.0,18832.0,18834.0,18840.0,18841.0,18846.0,18846.0,18847.0,18851.0,18851.0,18854.0,18858.0,18860.0,18861.0,18861.0,18863.0,18863.0,18867.0,18868.0,18868.0,18868.0,18868.0,18870.0,18870.0,18870.0,18871.0,18872.0,18872.0,18872.0,18872.0,18872.0,18872.0,18880.0,18881.0,18881.0,18881.0,18881.0,18882.0,18883.0
Antofagasta,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0,5947.0,7641.0,8435.0,8466.0,8466.0,8964.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9134.0,9159.0,11710.0,14577.0,15220.0,15224.0,15322.0,17056.0,18048.0,18587.0,19148.0,19188.0,19203.0,19646.0,19987.0,20193.0,20325.0,20407.0,20569.0,20576.0,20793.0,20922.0,20980.0,21001.0,21004.0,21008.0,21008.0,21032.0,21045.0,21061.0,21084.0,21092.0,21093.0,21094.0,21094.0,21094.0,21106.0,21106.0,21113.0,21113.0,21113.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21114.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0,21116.0
Atacama,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,564.0,853.0,853.0,853.0,1239.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1857.0,2255.0,2255.0,2255.0,2255.0,3152.0,4106.0,4959.0,5576.0,5726.0,5726.0,6158.0,6445.0,6570.0,6706.0,6787.0,6787.0,6787.0,6864.0,6965.0,6997.0,7012.0,7012.0,7012.0,7012.0,7029.0,7044.0,7052.0,7058.0,7059.0,7059.0,7059.0,7076.0,7100.0,7120.0,7148.0,7162.0,7162.0,7162.0,7169.0,7171.0,7181.0,7183.0,7188.0,7188.0,7188.0,7192.0,7195.0,7200.0,7207.0,7211.0,7211.0,7211.0,7214.0,7224.0,7227.0,7228.0,7230.0,7230.0,7230.0,7235.0,7235.0,7236.0,7236.0,7236.0,7236.0,7236.0,7241.0,7244.0,7244.0,7245.0,7247.0,7247.0,7247.0,7247.0,7256.0,7258.0,7261.0,7262.0,7262.0,7262.0,7266.0,7267.0,7268.0,7268.0,7268.0,7268.0,7268.0,7268.0,7275.0,7275.0,7278.0,7278.0,7278.0,7278.0,7282.0,7283.0,7283.0,7284.0,7289.0,7289.0,7289.0,7290.0,7297.0,7297.0,7300.0,7301.0,7301.0,7301.0,7301.0,7304.0,7305.0,7306.0,7308.0,7308.0,7308.0,7309.0,7309.0,7310.0,7311.0,7311.0,7311.0,7311.0,7313.0,7316.0,7318.0,7318.0,7318.0,7318.0,7318.0,7318.0,7318.0,7319.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7324.0,7325.0,7331.0,7331.0,7331.0,7331.0,7331.0,7331.0,7340.0,7340.0,7340.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0,7341.0
Coquimbo,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2344.0,5605.0,7589.0,8485.0,8521.0,8521.0,8934.0,9197.0,9291.0,9382.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,9383.0,12627.0,16468.0,16716.0,16795.0,16853.0,18949.0,20266.0,20922.0,21414.0,21470.0,21470.0,21930.0,22276.0,22516.0,22645.0,22735.0,22781.0,22781.0,22982.0,23113.0,23199.0,23293.0,23299.0,23300.0,23301.0,23315.0,23335.0,23349.0,23476.0,23535.0,23540.0,23543.0,23564.0,23592.0,23618.0,23635.0,23635.0,23635.0,23635.0,23636.0,23663.0,23672.0,23680.0,23707.0,23707.0,23707.0,23711.0,23715.0,23716.0,23717.0,23717.0,23717.0,23717.0,23719.0,23719.0,23723.0,23725.0,23726.0,23726.0,23726.0,23727.0,23737.0,23746.0,23756.0,23759.0,23760.0,23760.0,23775.0,23781.0,23804.0,23824.0,23841.0,23841.0,23842.0,23864.0,23885.0,23889.0,23902.0,23912.0,23914.0,23916.0,23925.0,23937.0,23941.0,23947.0,23947.0,23947.0,23947.0,23948.0,23951.0,23954.0,23954.0,23959.0,23960.0,23966.0,23981.0,23999.0,24030.0,24054.0,24059.0,24059.0,24059.0,24063.0,24069.0,24089.0,24104.0,24109.0,24109.0,24109.0,24109.0,24113.0,24117.0,24118.0,24127.0,24127.0,24127.0,24129.0,24130.0,24132.0,24134.0,24136.0,24136.0,24136.0,24137.0,24138.0,24139.0,24140.0,24140.0,24140.0,24140.0,24140.0,24142.0,24144.0,24144.0,24145.0,24145.0,24145.0,24145.0,24148.0,24148.0,24149.0,24150.0,24150.0,24150.0,24150.0,24150.0,24150.0,24151.0,24153.0,24153.0,24153.0,24154.0,24154.0,24154.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0,24155.0
Valparaíso,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1306.0,6948.0,12038.0,13069.0,13089.0,17051.0,19938.0,22576.0,24828.0,24927.0,24927.0,24927.0,24970.0,24970.0,24970.0,24970.0,24971.0,24971.0,24971.0,24971.0,24971.0,24971.0,27431.0,31712.0,32812.0,32872.0,33056.0,37166.0,40811.0,42982.0,44925.0,45427.0,45427.0,47083.0,48025.0,48619.0,49092.0,49461.0,49534.0,49534.0,49915.0,50192.0,50446.0,50742.0,50743.0,50771.0,50771.0,50968.0,51159.0,51208.0,51251.0,51260.0,51301.0,51301.0,51315.0,51322.0,51327.0,51327.0,51327.0,51327.0,51327.0,51344.0,51345.0,51345.0,51345.0,51345.0,51345.0,51345.0,51345.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51398.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51417.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51418.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0,51428.0
