Region,Dosis,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22
Arica y Parinacota,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,1541.0,2455.0,2521.0,2521.0,4055.0,5742.0,7148.0,8680.0,10123.0,10349.0,10426.0,11279.0,12120.0,13065.0,14085.0,14977.0,14996.0,14996.0,15920.0,16777.0,17658.0,18452.0,19077.0,19110.0,19110.0,19858.0,21239.0,22233.0,22805.0,23672.0,23679.0,23679.0,24554.0,25617.0,26204.0,26554.0,26581.0,26581.0,26581.0,27185.0,27878.0,28584.0,29388.0,29916.0,29955.0,29957.0,30539.0,31211.0,31919.0,32293.0,32751.0,32801.0,32803.0,33264.0,33635.0,34043.0,34522.0,34915.0,34975.0,34975.0,35013.0,35766.0,36874.0,37908.0,39066.0,39189.0,39190.0,40756.0,42211.0,43714.0,45624.0,47655.0,48064.0,48068.0,49842.0,51645.0,53472.0,55335.0,57364.0,58031.0,58297.0,58747.0,60468.0,62394.0,64120.0,65887.0,66215.0,66220.0,67868.0,69497.0,70848.0,72112.0,73757.0,73978.0,73986.0,75637.0,77413.0,79560.0,81367.0,83216.0,83256.0,83271.0,84915.0,86301.0,87473.0,88567.0,89808.0,90315.0,90320.0,91810.0,93403.0,94804.0,96121.0,97520.0,97905.0,97917.0,99488.0,100908.0,100991.0,102223.0,103351.0,103738.0,103750.0,105034.0,106150.0,107228.0,108307.0,109235.0,109529.0,109539.0,110726.0,111807.0,112430.0
Tarapacá,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,1591.0,2591.0,2670.0,2670.0,4446.0,6777.0,8505.0,10298.0,11868.0,12037.0,12078.0,12905.0,13432.0,14190.0,15270.0,16226.0,16338.0,16353.0,17362.0,18355.0,19490.0,20408.0,21326.0,21431.0,21431.0,22534.0,23790.0,25172.0,26223.0,27242.0,27354.0,27354.0,28667.0,30159.0,31323.0,31940.0,31941.0,31941.0,31941.0,32809.0,33880.0,35114.0,36352.0,37488.0,37590.0,37593.0,38500.0,39540.0,40419.0,41202.0,41976.0,42059.0,42063.0,42902.0,43687.0,44382.0,45136.0,46039.0,46157.0,46158.0,46166.0,47405.0,48925.0,50467.0,52161.0,52323.0,52326.0,54192.0,56159.0,58289.0,60526.0,63630.0,63975.0,63980.0,66792.0,69960.0,73004.0,75880.0,79167.0,79591.0,79605.0,79632.0,82634.0,85563.0,88601.0,91618.0,91962.0,91973.0,94576.0,97014.0,99091.0,101205.0,103669.0,104248.0,104277.0,106749.0,108963.0,111030.0,112987.0,114876.0,115339.0,115346.0,117344.0,119179.0,120809.0,122281.0,124022.0,124550.0,124584.0,126921.0,129567.0,131991.0,134083.0,136264.0,136976.0,137009.0,139225.0,141570.0,141580.0,143726.0,146031.0,146718.0,146752.0,149413.0,151618.0,153542.0,155332.0,156925.0,157244.0,157282.0,159301.0,161093.0,162054.0
Antofagasta,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,3095.0,4970.0,4974.0,4974.0,8675.0,12682.0,14881.0,16461.0,17759.0,17910.0,17912.0,19261.0,20930.0,23049.0,25707.0,27684.0,27738.0,27739.0,30571.0,33254.0,36839.0,40135.0,42139.0,42140.0,42140.0,44300.0,46664.0,49244.0,51848.0,54319.0,54333.0,54339.0,56453.0,58712.0,61230.0,62018.0,62020.0,62020.0,62020.0,63214.0,64661.0,66198.0,68982.0,70577.0,70913.0,70950.0,73255.0,75896.0,78412.0,80848.0,83286.0,83727.0,83755.0,85958.0,88476.0,91172.0,94146.0,96932.0,96965.0,96981.0,97431.0,100755.0,105610.0,110656.0,114979.0,115518.0,115543.0,119444.0,124644.0,129548.0,135148.0,140688.0,141836.0,141890.0,147634.0,154218.0,160382.0,166890.0,173037.0,173634.0,173715.0,173784.0,177595.0,183788.0,190032.0,195709.0,196966.0,197063.0,201526.0,207193.0,212187.0,216939.0,221859.0,223648.0,223724.0,228705.0,234603.0,240165.0,245230.0,249754.0,251089.0,251110.0,254874.0,259181.0,263101.0,266745.0,270219.0,271624.0,272048.0,276014.0,281434.0,286466.0,290955.0,295141.0,296468.0,296908.0,301042.0,305855.0,306021.0,310133.0,313611.0,315059.0,315453.0,319327.0,323292.0,326782.0,329871.0,332522.0,333531.0,333569.0,336694.0,340306.0,342022.0
Atacama,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,1714.0,2929.0,2955.0,2956.0,4856.0,7223.0,9973.0,13783.0,16996.0,17005.0,17005.0,18237.0,19438.0,20134.0,20980.0,21725.0,21725.0,21725.0,22524.0,23380.0,24299.0,25237.0,26238.0,26259.0,26259.0,27363.0,28398.0,29551.0,30642.0,31742.0,31746.0,31762.0,32390.0,33072.0,33726.0,34017.0,34017.0,34017.0,34017.0,34683.0,35658.0,36657.0,37874.0,38912.0,38915.0,38917.0,39872.0,40988.0,42095.0,43154.0,44118.0,44203.0,44205.0,45214.0,46200.0,47194.0,48103.0,49099.0,49103.0,49104.0,49106.0,50471.0,52398.0,54262.0,56305.0,56673.0,56675.0,58221.0,60208.0,62081.0,63992.0,66423.0,66921.0,66925.0,69633.0,72628.0,75335.0,78310.0,81289.0,81900.0,81906.0,81914.0,84651.0,87960.0,90941.0,93806.0,94141.0,94147.0,96651.0,99272.0,101591.0,103555.0,105782.0,106204.0,106208.0,108666.0,111312.0,113900.0,116055.0,118111.0,118182.0,118191.0,120242.0,122729.0,125023.0,127088.0,128811.0,129087.0,129204.0,131537.0,134050.0,136347.0,138325.0,140348.0,140646.0,140659.0,142890.0,144977.0,145303.0,147127.0,148675.0,149054.0,149216.0,151210.0,153097.0,154688.0,156111.0,157492.0,157536.0,157543.0,159012.0,160373.0,161081.0
Coquimbo,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.0,6443.0,10996.0,11102.0,11110.0,17607.0,24440.0,29161.0,32611.0,35328.0,35420.0,35430.0,38259.0,41405.0,45048.0,49896.0,53601.0,53691.0,53705.0,58072.0,62085.0,66913.0,71511.0,74912.0,74998.0,75021.0,78224.0,81876.0,85891.0,89609.0,93119.0,93242.0,93279.0,96004.0,98628.0,100563.0,101394.0,101397.0,101397.0,101397.0,103110.0,105439.0,107923.0,110544.0,112729.0,112821.0,112856.0,115410.0,118376.0,121119.0,123896.0,126142.0,126247.0,126282.0,128610.0,131403.0,133896.0,136745.0,139721.0,139842.0,139859.0,139871.0,143738.0,149127.0,154699.0,160543.0,160933.0,161006.0,166613.0,172306.0,177814.0,184275.0,191518.0,191951.0,192059.0,199504.0,208516.0,217277.0,225909.0,233721.0,234134.0,234155.0,234170.0,241567.0,250069.0,257049.0,264038.0,264428.0,264573.0,270746.0,276852.0,282460.0,287450.0,293317.0,293932.0,294106.0,300134.0,306233.0,311724.0,316656.0,321177.0,321584.0,321921.0,326397.0,331102.0,335501.0,339347.0,343005.0,343429.0,343558.0,348608.0,354531.0,360065.0,365172.0,370222.0,370737.0,370907.0,376387.0,382347.0,382448.0,387261.0,391612.0,391988.0,392111.0,397631.0,403170.0,408095.0,412416.0,415982.0,416283.0,416532.0,421194.0,425732.0,428267.0
Valparaíso,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10268.0,23137.0,37628.0,37788.0,37789.0,60630.0,83836.0,96039.0,104214.0,112885.0,113012.0,113021.0,119645.0,129793.0,141954.0,157497.0,169249.0,169283.0,169283.0,183585.0,195857.0,212408.0,228432.0,239011.0,239070.0,239070.0,248355.0,261007.0,277867.0,293555.0,309955.0,310024.0,310027.0,320268.0,329614.0,337172.0,340843.0,340844.0,340844.0,340844.0,347232.0,354996.0,363351.0,371948.0,378805.0,378883.0,378892.0,387964.0,398178.0,407863.0,416673.0,424096.0,424121.0,424126.0,431702.0,439677.0,448277.0,457102.0,466157.0,466184.0,466187.0,466248.0,475214.0,486927.0,498698.0,510210.0,510282.0,510291.0,520653.0,533344.0,547521.0,563372.0,579655.0,579894.0,579910.0,594439.0,613538.0,632422.0,650846.0,668286.0,669295.0,669841.0,670367.0,682284.0,704580.0,726937.0,744290.0,745079.0,745553.0,755741.0,773329.0,789115.0,801964.0,815401.0,816713.0,817220.0,830187.0,843908.0,856044.0,867281.0,878459.0,879883.0,879894.0,889900.0,899666.0,908991.0,917238.0,924694.0,925805.0,926069.0,935432.0,947192.0,958159.0,968782.0,980074.0,981437.0,982031.0,995359.0,1009719.0,1010374.0,1019216.0,1027405.0,1028766.0,1029301.0,1040651.0,1051398.0,1061104.0,1069738.0,1077899.0,1079008.0,1079025.0,1088218.0,1096962.0,1102483.0
Metropolitana,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31540.0,69926.0,109710.0,111697.0,111710.0,177065.0,248375.0,283466.0,313822.0,342815.0,344265.0,344369.0,367430.0,395067.0,429501.0,472972.0,504376.0,505076.0,505141.0,543661.0,581215.0,634991.0,685721.0,721522.0,722136.0,722181.0,751671.0,793514.0,851109.0,905262.0,963926.0,964922.0,964966.0,1000536.0,1035633.0,1065275.0,1079326.0,1079340.0,1079340.0,1079340.0,1103528.0,1134190.0,1165880.0,1201591.0,1231145.0,1231514.0,1231518.0,1268014.0,1307947.0,1345987.0,1377839.0,1407374.0,1407641.0,1407654.0,1439895.0,1473222.0,1507351.0,1548276.0,1586748.0,1586985.0,1587068.0,1587084.0,1627132.0,1674666.0,1721187.0,1769865.0,1770668.0,1770920.0,1810268.0,1862656.0,1922210.0,1986488.0,2051024.0,2052243.0,2052695.0,2123266.0,2204963.0,2287737.0,2369621.0,2445115.0,2456750.0,2457859.0,2457960.0,2510242.0,2590072.0,2670948.0,2741852.0,2757546.0,2758830.0,2802102.0,2862428.0,2918976.0,2967588.0,3019759.0,3033461.0,3034614.0,3081834.0,3130233.0,3178812.0,3223593.0,3270382.0,3279928.0,3279972.0,3314683.0,3350165.0,3386601.0,3418929.0,3453836.0,3462795.0,3463400.0,3501354.0,3550933.0,3600598.0,3648601.0,3693608.0,3703582.0,3704422.0,3752843.0,3805458.0,3805741.0,3842147.0,3876388.0,3886300.0,3887094.0,3929786.0,3971625.0,4009049.0,4043233.0,4073143.0,4081361.0,4081491.0,4115633.0,4147858.0,4167514.0
